"path","freq","age","sex","indexYear"
"acetaminophen-amoxicillin-penicillinv-aspirin-doxylamine",3,"0-10","male","1979"
"acetaminophen-amoxicillin-penicillinv-clavulanate",3,"0-10","female","1978"
"acetaminophen-amoxicillin-penicillinv-clavulanate",3,"0-10","female","1981"
"acetaminophen-amoxicillin-penicillinv-clavulanate",3,"0-10","female","1985"
"acetaminophen-amoxicillin-penicillinv-clavulanate",3,"0-10","male","1987"
"acetaminophen-amoxicillin-penicillinv-doxylamine-clavulanate",3,"0-10","female","1985"
"acetaminophen-aspirin",3,"0-10","female","1954"
"acetaminophen-aspirin",3,"0-10","female","1956"
"acetaminophen-aspirin",3,"0-10","female","1960"
"acetaminophen-aspirin",3,"0-10","female","1961"
"acetaminophen-aspirin",3,"0-10","female","1962"
"acetaminophen-aspirin",3,"0-10","female","1970"
"acetaminophen-aspirin",3,"0-10","female","1971"
"acetaminophen-aspirin",3,"0-10","female","1977"
"acetaminophen-aspirin",3,"0-10","female","1984"
"acetaminophen-aspirin",3,"0-10","male","1956"
"acetaminophen-aspirin",3,"0-10","male","1960"
"acetaminophen-aspirin",3,"0-10","male","1964"
"acetaminophen-aspirin",3,"0-10","male","1973"
"acetaminophen-aspirin",3,"10-20","female","1967"
"acetaminophen-aspirin",3,"10-20","female","1975"
"acetaminophen-aspirin+penicillinv-amoxicillin+clavulanate",3,"0-10","male","1976"
"acetaminophen-aspirin+penicillinv-aspirin-amoxicillin+clavulanate",3,"0-10","female","1971"
"acetaminophen-aspirin-amoxicillin",3,"0-10","female","1965"
"acetaminophen-aspirin-amoxicillin",3,"0-10","male","1969"
"acetaminophen-aspirin-amoxicillin+aspirin+clavulanate",3,"0-10","female","1964"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1954"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1956"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1957"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1959"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1960"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1961"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1965"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1966"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1967"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1969"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1971"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1973"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1977"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1978"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","female","1979"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1950"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1952"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1953"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1954"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1959"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1960"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1962"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1964"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1966"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1969"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1970"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1971"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1972"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1974"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1975"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"0-10","male","1983"
"acetaminophen-aspirin-amoxicillin+clavulanate",3,"20-30","female","1979"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1956"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1959"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1965"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1967"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1968"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1971"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1973"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1976"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1955"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1956"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1961"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1963"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1976"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine",3,"10-20","female","1975"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine-penicillinv",3,"0-10","female","1962"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine-penicillinv",3,"0-10","male","1956"
"acetaminophen-aspirin-amoxicillin+clavulanate-doxylamine-penicillinv",3,"0-10","male","1963"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1955"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1960"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1961"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1965"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1968"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1953"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1956"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1960"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1965"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1969"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv-doxylamine",3,"0-10","female","1950"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv-doxylamine",3,"0-10","female","1952"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv-doxylamine",3,"0-10","female","1964"
"acetaminophen-aspirin-amoxicillin+clavulanate-penicillinv-doxylamine",3,"0-10","male","1952"
"acetaminophen-aspirin-amoxicillin-clavulanate",3,"0-10","male","1967"
"acetaminophen-aspirin-amoxicillin-doxylamine",3,"0-10","female","1962"
"acetaminophen-aspirin-amoxicillin-doxylamine",3,"0-10","male","1977"
"acetaminophen-aspirin-amoxicillin-penicillinv-clavulanate",3,"0-10","male","1982"
"acetaminophen-aspirin-aspirin+doxylamine-penicillinv",3,"0-10","male","1961"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1958"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1963"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1965"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1968"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1970"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1972"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1973"
"acetaminophen-aspirin-doxylamine",3,"0-10","female","1974"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1951"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1955"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1956"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1957"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1958"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1960"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1965"
"acetaminophen-aspirin-doxylamine",3,"0-10","male","1966"
"acetaminophen-aspirin-doxylamine-amoxicillin",3,"0-10","male","1975"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1955"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1956"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1969"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1971"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1972"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1975"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1950"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1954"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1956"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1961"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1962"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1964"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1967"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1969"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1971"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate",3,"10-20","female","1960"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1952"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1962"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","female","1968"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1952"
"acetaminophen-aspirin-doxylamine-amoxicillin+clavulanate-penicillinv",3,"0-10","male","1954"
"acetaminophen-aspirin-doxylamine-penicillinv",3,"0-10","female","1951"
"acetaminophen-aspirin-doxylamine-penicillinv",3,"0-10","female","1964"
"acetaminophen-aspirin-doxylamine-penicillinv",3,"0-10","female","1968"
"acetaminophen-aspirin-doxylamine-penicillinv",3,"0-10","male","1972"
"acetaminophen-aspirin-doxylamine-penicillinv-amoxicillin",3,"0-10","female","1966"
"acetaminophen-aspirin-doxylamine-penicillinv-amoxicillin+clavulanate",3,"0-10","female","1956"
"acetaminophen-aspirin-doxylamine-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1950"
"acetaminophen-aspirin-doxylamine-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1958"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1950"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1953"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1956"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1960"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1963"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1965"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1968"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1969"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1973"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1981"
"acetaminophen-aspirin-penicillinv",3,"0-10","female","1983"
"acetaminophen-aspirin-penicillinv",3,"0-10","male","1952"
"acetaminophen-aspirin-penicillinv",3,"0-10","male","1958"
"acetaminophen-aspirin-penicillinv",3,"0-10","male","1967"
"acetaminophen-aspirin-penicillinv",3,"0-10","male","1969"
"acetaminophen-aspirin-penicillinv",3,"0-10","male","1974"
"acetaminophen-aspirin-penicillinv",3,"10-20","male","1976"
"acetaminophen-aspirin-penicillinv",3,"10-20","male","1978"
"acetaminophen-aspirin-penicillinv-amoxicillin",3,"0-10","female","1970"
"acetaminophen-aspirin-penicillinv-amoxicillin",3,"0-10","male","1970"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","female","1953"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","female","1961"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","female","1964"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","female","1967"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","female","1972"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1953"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1954"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1957"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1961"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1963"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1967"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1971"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1972"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate",3,"0-10","male","1975"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1950"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1951"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1955"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","female","1969"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1953"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1958"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1959"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1968"
"acetaminophen-aspirin-penicillinv-amoxicillin+clavulanate-doxylamine",3,"0-10","male","1985"
"acetaminophen-aspirin-penicillinv-amoxicillin-clavulanate",3,"0-10","female","1963"
"acetaminophen-aspirin-penicillinv-amoxicillin-clavulanate",3,"0-10","male","1951"
"acetaminophen-aspirin-penicillinv-amoxicillin-clavulanate",3,"0-10","male","1954"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1950"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1951"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1952"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1955"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1959"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1962"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1966"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1968"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1969"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","female","1985"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","male","1954"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","male","1959"
"acetaminophen-aspirin-penicillinv-doxylamine",3,"0-10","male","1960"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1950"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1967"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1970"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1972"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1952"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1958"
"acetaminophen-aspirin-penicillinv-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1974"
"acetaminophen-clavulanate-penicillinv-doxylamine",3,"0-10","male","1981"
"acetaminophen-doxylamine",3,"0-10","female","1953"
"acetaminophen-doxylamine",3,"0-10","female","1957"
"acetaminophen-doxylamine",3,"0-10","female","1960"
"acetaminophen-doxylamine",3,"0-10","female","1967"
"acetaminophen-doxylamine",3,"0-10","female","1969"
"acetaminophen-doxylamine",3,"0-10","female","1971"
"acetaminophen-doxylamine",3,"0-10","female","1972"
"acetaminophen-doxylamine",3,"0-10","female","1973"
"acetaminophen-doxylamine",3,"0-10","female","1976"
"acetaminophen-doxylamine",3,"0-10","female","1979"
"acetaminophen-doxylamine",3,"0-10","female","1984"
"acetaminophen-doxylamine",3,"0-10","female","1986"
"acetaminophen-doxylamine",3,"0-10","female","1988"
"acetaminophen-doxylamine",3,"0-10","male","1952"
"acetaminophen-doxylamine",3,"0-10","male","1965"
"acetaminophen-doxylamine",3,"0-10","male","1966"
"acetaminophen-doxylamine",3,"0-10","male","1968"
"acetaminophen-doxylamine",3,"0-10","male","1970"
"acetaminophen-doxylamine",3,"0-10","male","1973"
"acetaminophen-doxylamine",3,"0-10","male","1976"
"acetaminophen-doxylamine",3,"10-20","female","1973"
"acetaminophen-doxylamine",3,"10-20","male","1967"
"acetaminophen-doxylamine",3,"10-20","male","1985"
"acetaminophen-doxylamine",3,"10-20","male","1989"
"acetaminophen-doxylamine",3,"20-30","female","1987"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1954"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1956"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1957"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1960"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1961"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1962"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1968"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1971"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1974"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1975"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1976"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1980"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","female","1984"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1954"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1958"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1962"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1964"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1965"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1969"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1970"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1973"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1974"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1979"
"acetaminophen-doxylamine-amoxicillin+clavulanate",3,"0-10","male","1980"
